p,template,fact_id,effect_gold,effect_top
P156,What replaced [MASK]?,1,1.0691512767749778,0.9045651141354303
P156,What result did the [MASK] bring about?,1,0.0,0.9256625338731103
P156,What resulted from [MASK]?,1,0.8965908902729673,1.0750884105411287
P156,What results came out of the [MASK]?,1,0.0,0.9364162956118917
P156,What results can be seen from [MASK]?,1,0.0,1.0585726783942666
P156,What results did the [MASK] yield?,1,0.0,0.9271011429247208
P156,What role is placed after [MASK]?,1,0.956272563594678,0.956272563594678
P156,What school is located after [MASK]?,1,1.3439441110932804,0.9239258489733144
P156,What season comes after [MASK]?,1,1.0072257436356318,1.0072257436356318
P156,What season comes after the [MASK] months?,1,1.0064681392174377,1.0064681392174377
P156,What season is after [MASK]?,1,1.0039780251597705,1.0039780251597705
P156,What season is next after [MASK]?,1,1.0062063334496771,1.0062063334496771
P156,What season succeeds the [MASK] months?,1,0.9518950013211369,0.9518950013211369
P156,What shape is associated with [MASK]?,1,0.0,0.964728805675243
P156,What soccer club comes after [MASK]?,1,0.0,1.0610234046824916
P156,What soccer club is following [MASK]?,1,0.0,0.982245668545196
P156,What socio-economic changes occurred after the 1880 Swedish Census?,1,0.0,0.9061940902579
P156,What style of art follows [MASK]?,1,0.8886915065958548,0.9437375660246904
P156,What subsequent article is issued from [MASK]?,1,0.0,0.9028031935916039
P156,What succeeded [MASK] in the chronology?,1,1.0167627584485164,0.9419774588332491
P156,What succeeded the [MASK] in popularity?,1,0.9196205600472919,1.097414061644493
P156,What succeeds [MASK] in line?,1,0.0,1.1612973078988968
P156,What succeeds [MASK] in the chain of events?,1,0.0,0.965299998533287
P156,What succeeds [MASK] in the line?,1,0.927891176687384,0.9278911766873791
P156,What succeeds [MASK] in the list?,1,1.1223813175079524,1.1223813175079524
P156,What succeeds [MASK] in the sequence?,1,0.0,0.9162630025337792
P156,What succeeds [MASK] in the succession?,1,0.0,0.9590974813499671
P156,What succeeds [MASK] in the timeline of art?,1,1.0406639376699782,0.9914719614097223
P156,What succeeds [MASK] in the timeline?,1,0.922166186295921,1.1491360783484603
P156,What succeeds [MASK] numerically?,1,1.0734610256688135,1.0734610256688135
P156,What succeeds [MASK] on the calendar?,1,1.0454750138979085,1.0454750138979085
P156,What succeeds a [MASK] in the timeline of events?,1,0.9235798190327233,1.1150087355257412
P156,What succeeds a [MASK]?,1,0.0,0.8724936959031715
P156,What succeeds a month that commences on a Sunday?,1,0.0,0.8830492818616755
P156,What succeeds a plane that has a single engine?,1,0.0,1.045444637077231
P156,What succeeds the [MASK]?,1,1.2394595045346555,0.9910070178064923
P156,What succeeds the setting of the sun?,1,0.0,0.935834272443875
P156,What succeeds the study of [MASK]?,1,0.0,1.1227768332174457
P156,What superseded [MASK]?,1,1.0411421551316535,0.9082571124620155
P156,What system followed the [MASK]?,1,0.9894907984910144,0.9698544363999093
P156,What system is the [MASK] replaced by?,1,0.8862484063499919,1.054111041288464
P156,What system is the successor to the [MASK]?,1,0.9736600591229742,1.067337516293447
P156,What system was released after the [MASK]?,1,0.0,1.0682387221332457
P156,What takes place after dusk?,1,0.0,1.2541888308015479
P156,What takes place after the [MASK]?,1,0.0,0.9535232157284189
P156,What takes place subsequent to [MASK]?,1,0.9110100791070965,0.9677853612202266
P156,What takes the place of the [MASK]?,1,0.8844992481919199,0.884499248191918
P156,What team do we move on to after [MASK]?,1,0.0,1.1409054755169457
P156,What team is next in line after [MASK]?,1,0.0,1.0285246135327295
P156,What team is on the horizon after [MASK]?,1,0.0,1.148795327813846
P156,What time came subsequently after the [MASK]?,1,0.9254006470998957,1.1168797313455654
P156,What time frame came after the [MASK]?,1,1.0360604851279729,1.0360604851279729
P156,What time frame follows [MASK]?,1,0.8570611191528487,0.8570611191528487
P156,What time frame happened after the [MASK]?,1,1.262438380577084,1.262438380577084
P156,What time frame succeeded the [MASK]?,1,1.477697536252428,0.9368637088642155
P156,What time frame was next after [MASK]?,1,0.9015113594510691,0.9015113594510691
P156,What time period emerged after the [MASK]?,1,0.8992213265352097,0.8992213265352097
P156,What time period is succeeding the [MASK]?,1,0.9219657256954891,0.9653414145757209
P156,What time period occurs after [MASK]?,1,0.8236715771907513,0.8236715771907513
P156,What time period succeeds the [MASK]?,1,0.8913832539233807,1.01718603508477
P156,What time period transpired after the [MASK]?,1,0.8719437491227043,0.8719437491227018
P156,What time period was after the [MASK]?,1,0.0,0.8962617049799133
P156,What time period was next after the [MASK]?,1,1.0948578688810353,1.0948578688810353
P156,What time period was subsequent to the [MASK]?,1,0.0,1.014160478812633
P156,What time period was the successor of the [MASK]?,1,0.0,0.8901004742491399
P156,What timeline followed the [MASK]?,1,1.2597095805767249,1.2597095805767249
P156,What timeline occurred after the [MASK]?,1,0.9358086596694056,1.0221409075717187
P156,What timespan came after the year [MASK]?,1,0.8843177823266958,0.8843177823266958
P156,What title is achieved after [MASK]?,1,0.0,0.9902838611496289
P156,What took place following the [MASK]?,1,0.0,1.068158301104123
P156,What took place in the timeline after the [MASK]?,1,0.9385732500216086,1.1327779406870337
P156,What took place in the wake of the [MASK]?,1,0.0,1.1220256083960918
P156,What took place in the years after [MASK]?,1,0.951365074409406,1.080573798537402
P156,What took place post-[MASK]?,1,0.0,1.127390436743995
P156,What took place subsequent to [MASK]?,1,0.9023665037250256,1.097727691440215
P156,What took the place of [MASK]?,1,0.0,1.0840922775138884
P156,What topics come after [MASK]?,1,0.0,1.0724880659688363
P156,What trails after [MASK]?,1,0.0,0.9257287116686619
P156,What transgressed after [MASK]?,1,0.0,0.9284335060575445
P156,What transpired as a consequence of the [MASK]?,1,0.0,1.2040653390284253
P156,What transpired due to the [MASK]?,1,0.0,1.0723039633639704
P156,What transpired following [MASK]?,1,0.9201491559597325,0.9201491559597325
P156,What transpired in the aftermath of the [MASK]?,1,0.0,0.8729843065960711
P156,What transpired in the wake of [MASK]?,1,0.908148765900966,1.0658078126526662
P156,What transpired in the year following [MASK]?,1,0.8483944092444998,0.8483944092444998
P156,What transpired subsequent to [MASK]?,1,0.8618585797385725,0.8618585797385725
P156,What transpires after a [MASK]?,1,0.9256715186503893,0.9969522326579479
P156,What transpires after three individuals/items are joined together?,1,0.0,0.8935624378517544
P156,What transpires following [MASK]?,1,0.8750632295520774,0.8750632295520758
P156,What transpires following a CD?,1,0.8843821367870135,0.8843821367870135
P156,What transpires following the end of the day?,1,0.0,0.9010986911054605
P156,What transpires in the timeline after [MASK]?,1,0.8912489857666431,0.8912489857666421
P156,What transpires next after [MASK]?,1,0.0,0.950774781538678
P156,What type of architecture comes after [MASK]?,1,0.9779045878543374,0.9779045878543374
P156,What type of architecture replaced [MASK]?,1,0.955135018336467,0.955135018336467
P156,What type of art comes after [MASK]?,1,0.9004100989655713,0.9909605638721545
P156,What type of artwork comes subsequent to [MASK]?,1,0.8890762794576724,0.8890762794576714
P156,What type of artwork succeeds [MASK]?,1,0.9005753940506384,1.0986237190908812
P156,What type of education comes after a [MASK]?,1,0.9659014720935937,0.9659014720935937
P156,What type of shape succeeds a [MASK]?,1,0.0,1.0090680955438673
P156,What typically comes after [MASK]?,1,0.897283108486486,0.9563417088463764
P156,What typically takes place after [MASK]?,1,0.8956788250914205,0.9925487794851672
P156,What usually comes after a [MASK]?,1,1.0573890694881094,1.0573890694881094
P156,What video game console followed the [MASK]?,1,0.9753952747274542,1.0673285054656132
P156,What video game console proceeded the [MASK]?,1,0.9620890445944733,1.0371276748326181
P156,What video game console took the place of the [MASK]?,1,0.9466535282874167,1.0651839646726025
P156,What video game console was the continuation of the [MASK]?,1,0.0,1.037479811591963
P156,What video game system followed in the wake of the [MASK]?,1,0.9578977853629136,1.0559909619959398
P156,What video game system replaced the [MASK]?,1,0.9279278155375869,1.0449057989887396
P156,What video game system succeeded the [MASK]?,1,0.96382116001076,1.07918666772211
P156,What was released after the [MASK]?,1,1.1493185861455844,1.1036494860793435
P156,What was the Documenta event immediately following the third?,1,0.0,0.8843920662907948
P156,What was the chronological progression after [MASK]?,1,0.858689976236651,0.8586899762366184
P156,What was the chronological successor to [MASK]?,1,1.0709015009798397,1.0709015009798397
P156,What was the consecutive year after [MASK]?,1,1.1438888310879454,1.1438888310879454
P156,What was the consequence after [MASK]?,1,0.8877635510529971,1.1663276258271125
P156,What was the consequent year after [MASK]?,1,1.0845685440311639,1.0845685440311639
P156,What was the date after [MASK]?,1,0.8705715885343807,0.8705715885343598
P156,What was the date that came after [MASK]?,1,0.93122136024975,0.93122136024975
P156,What was the ensuing dynasty after [MASK]?,1,0.0,0.9665755868594673
P156,What was the ensuing effect of [MASK]?,1,0.8602643487446968,0.860264348744697
P156,What was the event that followed the [MASK]?,1,0.8945295960413285,1.0103686569677905
P156,What was the eventual result of the [MASK]?,1,0.0,1.0807192121591467
P156,What was the final result of [MASK]?,1,1.0658595701439295,0.8870417415241962
P156,What was the following operating system after [MASK]?,1,0.9332467715063559,1.1406863693674698
P156,What was the following year chronologically after [MASK]?,1,1.0569343662136468,1.0569343662136468
P156,What was the following year to [MASK]?,1,1.1308661752649145,1.1308661752649145
P156,What was the fourth Documenta installment?,1,0.0,0.8956906395576746
P156,What was the immediate successor to the year [MASK]?,1,1.0564045249589462,1.0564045249589462
P156,What was the later party after the [MASK]?,1,0.9203186146170192,1.0578247832291285
P156,What was the next century after the 15th?,1,1.2083802867829299,0.9347934406484074
P156,What was the next chronological event after [MASK]?,1,0.9257211593143293,1.0181932454352387
P156,What was the next cultural period following Hallstatt?,1,0.0,1.1033211405490593
P156,What was the next culture after Hallstatt?,1,0.0,0.9163101422352387
P156,What was the next date after [MASK]?,1,0.891635364576939,1.2425637497068986
P156,What was the next decade following the [MASK]?,1,1.3072454848667163,0.9628357580818483
P156,What was the next era after [MASK]?,1,0.0,1.0314283667600601
P156,What was the next era after the [MASK]?,1,2.535975997550669,0.9991720595271406
P156,What was the next event in the Documenta series?,1,0.0,0.9173402956239285
P156,What was the next historical event after the [MASK]?,1,0.0,1.0238195304762863
P156,What was the next numerical year after [MASK]?,1,1.0445288790026297,1.0445288790026297
P156,What was the next operating system after [MASK]?,1,0.9121373300087265,1.1136771364750377
P156,What was the next party after the [MASK]?,1,0.8947516536745298,1.0273252099606716
P156,What was the next period after the [MASK]?,1,1.6708172804212575,1.12479895692645
P156,What was the next point in time after [MASK]?,1,0.9386288394673654,0.9692873882489437
P156,What was the next regime after [MASK]?,1,0.0,0.999327713648427
P156,What was the next release after the [MASK]?,1,0.9578089859274013,1.1525262407494954
P156,What was the next step after [MASK]?,1,0.0,1.0848654673191795
P156,What was the next system to come after the [MASK]?,1,0.0,1.0883818901089521
P156,What was the next thing to happen following [MASK]?,1,0.9179869394230981,1.13258588792071
P156,What was the next year following [MASK]?,1,1.1489002864878832,1.1489002864878832
P156,What was the next year in sequence after [MASK]?,1,1.1332287215491437,1.1332287215491437
P156,What was the outcome of the Swedish Census of 1880?,1,0.0,0.8953931608718807
P156,What was the outcome of the year [MASK]?,1,0.934506575105967,0.934506575105967
P156,What was the political party in the wake of the [MASK]?,1,0.9255576723893694,1.017737371179151
P156,What was the result after [MASK]?,1,0.8559152321405099,0.8559152321405092
P156,What was the result of the 1880 Swedish Census?,1,0.0,0.8968054572823051
P156,What was the sequel to [MASK]?,1,1.201258633532762,0.9552360208434957
P156,What was the sequence of events after [MASK]?,1,0.9023749999220793,0.9023749999220781
P156,What was the sequence of years after [MASK]?,1,0.8637292059854267,0.8637292059854267
P156,What was the subsequent century after the 15th?,1,1.3425652136322868,0.9193095311984065
P156,What was the subsequent date after [MASK]?,1,0.8547465015999426,0.8547465015999426
P156,What was the subsequent decade to the [MASK]?,1,0.0,0.9080492934347757
P156,What was the subsequent development of [MASK]?,1,1.16044401964826,0.91957472605431
P156,What was the subsequent era after the [MASK]?,1,0.919563659965791,1.0969096909347316
P156,What was the subsequent event in [MASK]?,1,0.9120845756405216,1.20897840986824
P156,What was the subsequent event of [MASK]?,1,0.0,0.9092743685797828
P156,What was the subsequent occurrence after [MASK]?,1,0.0,0.898146348550589
P156,What was the subsequent occurrence after the [MASK]?,1,0.0,1.2049918324338718
P156,What was the subsequent operating system to [MASK]?,1,0.896598688968471,1.0933649312379012
P156,What was the subsequent period after [MASK]?,1,0.8922675188057967,0.8922675188057845
P156,What was the subsequent period after the [MASK]?,1,0.9006493803400766,1.0388021215876604
P156,What was the subsequent political party after the [MASK]?,1,0.9038905253892664,1.0341958844237926
P156,What was the subsequent time period after the [MASK]?,1,0.891268758575065,0.9710012962660325
P156,What was the subsequent year following [MASK]?,1,1.1285401741372756,1.1285401741372756
P156,What was the succeeding event after [MASK]?,1,0.0,1.007080394469353
P156,What was the succeeding time period to the [MASK]?,1,0.8684925656753079,0.8684925656753054
P156,What was the succeeding year after [MASK]?,1,1.4643396339376535,0.9762355969810791
P156,What was the succeeding year to [MASK]?,1,0.946903240868716,0.946903240868716
P156,What was the succession of the [MASK]?,1,0.0,0.8983584164877093
P156,What was the successive culture to Hallstatt?,1,0.0,0.891973932780522
P156,What was the successive year after [MASK]?,1,1.0914037468880047,1.0914037468880047
P156,What was the successor of the [MASK]?,1,0.0,0.9785383684933467
P156,What was the successor to [MASK]?,1,2.273678704434018,0.9270971164735404
P156,What was the temporal progression after [MASK]?,1,0.8405189289314093,0.8405189289314093
P156,What was the time period after [MASK]?,1,0.8634031992853437,0.8634031992853437
P156,What was the time period after the [MASK]?,1,0.8968606542694693,0.8968606542694695
P156,What was the time period that ensued [MASK]?,1,0.9162449269921369,1.1737858960291352
P156,What was the timeframe that succeeded the [MASK]?,1,1.1036288567966204,1.1036288567966204
P156,What was the year following [MASK]?,1,1.0776844497339224,1.0776844497339224
P156,What was the year right after [MASK]?,1,1.0767073910630536,1.0767073910630536
P156,What was the year that came after [MASK]?,1,1.0600946308096282,1.0600946308096282
P156,What was the year that followed [MASK]?,1,1.116735725231473,1.116735725231473
P156,What were the consequences of [MASK]?,1,0.8943796261166271,0.8943796261166204
P156,What were the consequences of the vote in the [MASK]?,1,0.0,1.0265271776836637
P156,What were the effects of the [MASK]?,1,0.0,0.9334477865076208
P156,What were the events that came after the [MASK]?,1,0.8664794769257178,1.0923296755977554
P156,What were the implications of the [MASK]?,1,0.0,0.91699576470064
P156,What were the outcomes of the [MASK]?,1,0.0,0.9249290147967747
P156,What were the ramifications of the [MASK]?,1,0.0,1.0301717549938996
P156,What were the repercussions of the [MASK]?,1,0.0,0.9128631587009165
P156,What will be the next year after [MASK]?,1,0.9786062649928341,1.0575776545175273
P156,What will follow the [MASK]?,1,0.8941739012508334,1.007108539730905
P156,What will take place after the [MASK]?,1,0.8794336263112493,0.9551635853515238
P156,What year arrived after [MASK]?,1,1.0425294725949823,1.0425294725949823
P156,What year came after [MASK] chronologically?,1,0.9625414798041516,1.1072592266667773
P156,What year came after [MASK] elapsed?,1,1.1536503219518153,1.1536503219518153
P156,What year came after the year [MASK]?,1,1.0615223564120835,1.0615223564120835
P156,What year came shortly after [MASK]?,1,0.98814031957874,0.98814031957874
P156,What year came subsequently to [MASK]?,1,1.0845846866733004,1.0845846866733004
P156,What year comes directly after [MASK]?,1,1.341403740354246,0.9727624095358668
P156,What year comes right after [MASK]?,1,0.993655841954376,1.1448797063173852
P156,What year concluded [MASK]?,1,0.862405329431427,0.862405329431427
P156,What year did [MASK] give way to?,1,1.1433790506941377,1.1433790506941377
P156,What year does [MASK] lead to?,1,0.99806028978942,1.0312988271401147
P156,What year followed [MASK] in sequence?,1,1.0963786741512154,1.0963786741512154
P156,What year followed [MASK] in succession?,1,0.9829370219588532,1.0683321567727802
P156,What year follows [MASK] in sequence?,1,1.0300414107540494,1.0207478235132958
P156,What year follows [MASK] in succession?,1,1.0999003092874857,1.0999003092874857
P156,What year happened right after [MASK]?,1,1.1226669170829957,1.1226669170829957
P156,What year happens after [MASK]?,1,0.84963873325856,0.84963873325856
P156,What year has succeeded [MASK]?,1,1.0426453744111617,1.0426453744111617
P156,What year immediately succeeds [MASK]?,1,1.110832005583147,1.110832005583147
P156,What year is after [MASK] in sequence?,1,1.1174148082756559,1.1174148082756559
P156,What year is afterwards [MASK]?,1,1.0487309576998511,0.9221251008552842
P156,What year is chronologically after [MASK]?,1,0.9938562444349718,0.9938562444349718
P156,What year is chronologically next to [MASK]?,1,0.97514805849571,0.97514805849571
P156,What year is following [MASK]?,1,1.043883300330575,1.043883300330575
P156,What year is next in line following [MASK]?,1,0.9408546492313029,0.9408546492313029
P156,What year is next in succession to [MASK]?,1,0.906849206529424,0.906849206529424
P156,What year is post [MASK]?,1,0.8964623588639826,0.972703721900633
P156,What year is right after [MASK]?,1,1.0555788648467455,1.0555788648467455
P156,What year is set to come after [MASK]?,1,0.9937374353114956,0.9956789089452597
P156,What year is subsequent [MASK]?,1,0.9447654909897666,0.9447654909897666
P156,What year is subsequent from [MASK]?,1,0.9509457659409359,0.9509457659409359
P156,What year is subsequent to the year [MASK]?,1,1.0399980406438507,1.0399980406438507
P156,What year is the immediate successor to [MASK]?,1,1.055934297553739,1.055934297553739
P156,What year is the next one after [MASK]?,1,0.9866303003780643,0.9866303003780643
P156,What year is the one following [MASK]?,1,0.9420469128477459,0.9420469128477459
P156,What year is the one that follows [MASK]?,1,1.0806701172179578,1.0771720559300717
P156,What year is up next after [MASK]?,1,0.9620780567168469,1.0901479311829607
P156,What year marked the end of [MASK]?,1,1.155468361950355,1.155468361950355
P156,What year proceeded [MASK]?,1,1.1486886041945956,1.1486886041945956
P156,What year subsequently follows [MASK]?,1,1.0552144307689117,1.0552144307689117
P156,What year succeeded [MASK] in sequence?,1,0.9566295064099596,1.1235043229207908
P156,What year succeeds [MASK] in the timeline?,1,1.004633026374711,1.004633026374711
P156,What year succeeds the year [MASK]?,1,0.8762537378140475,1.0224562081755102
P156,What year transpired following [MASK]?,1,1.1190124172568041,1.1190124172568041
P156,What year was after [MASK] in succession?,1,0.9174703734120697,1.0446260290511036
P156,What year was located immediately after [MASK]?,1,0.9964542799490372,1.0608708812890448
P156,What year was post-[MASK]?,1,0.9715839073484247,0.9715839073484247
P156,What year was the successor to [MASK]?,1,1.1349308255743196,1.1349308255743196
P156,What year will come after [MASK]?,1,1.0510627907206362,1.069611997881285
P156,What years followed [MASK]?,1,0.95904549338896,0.9146119432763193
P156,What's next for a [MASK]?,1,0.90772854421177,0.9879166745649129
P156,What's the next level of achievement for a [MASK]?,1,1.173847078921514,1.0753989172110512
P156,What's the next number after three?,1,0.0,0.9072215351899895
P156,What's the next thing after Everybody?,1,0.0,0.9088806056261112
P156,"When Sunday is the opening day of the month, what follows?",1,0.0,0.9057190665958462
P156,"When Sunday is the start of the month, which month follows?",1,0.0,0.8904130655414075
P156,"When a month starts on Saturday, what is the next month?",1,0.0,1.0164735762066497
P156,When does [MASK] end and what year begins afterwards?,1,0.8413518936822327,0.8413518936822326
P156,When does [MASK] give way to the following month?,1,0.9735392331268355,0.9735392331268355
P156,When does the month beginning on Tuesday come after this one?,1,0.0,0.9448963506354182
P156,When is the next year after [MASK]?,1,0.8861865692624572,0.8861865692624572
P156,"When looking at the periodic table, what element comes after [MASK]?",1,0.0,1.0346252197318981
P156,"When the preceding month starts on Saturday, what month is next?",1,0.0,0.8955431301771074
P156,Which Documenta installment came right after the third?,1,0.0,0.9031858933060976
P156,Which century followed the [MASK]?,1,1.4269861437273055,0.9500004423714355
P156,Which date immediately follows [MASK]?,1,0.9003751917261816,0.9003751917261816
P156,Which day arrives after [MASK]?,1,0.9206326313976955,0.9206326313976951
P156,Which day follows [MASK]?,1,1.057907390527092,1.057907390527092
P156,Which day is next after [MASK]?,1,1.058239310490751,1.058239310490751
P156,Which element is found next after [MASK]?,1,0.0,0.9976382224548572
P156,Which element succeeds [MASK]?,1,0.0,0.9660429124939042
P156,Which era succeeded the [MASK]?,1,0.9107719580280008,0.9107719580280006
P156,Which era was after the [MASK]?,1,0.9083035655178823,1.1542519885071163
P156,Which event takes place after a CD?,1,0.9431108231221359,0.9431108231221359
P156,Which event was the natural successor to [MASK]?,1,0.0,1.1841173666655849
P156,Which events happened after [MASK]?,1,0.8849525173323985,1.035268772694227
P156,Which historical epoch was after the [MASK]?,1,0.8778959891074382,0.9455817693140574
P156,Which item followed the [MASK]?,1,0.8713731142870957,0.9635473052684534
P156,Which magazine is next in line after [MASK]?,1,0.0,0.9079359805848886
P156,Which military grade follows [MASK]?,1,0.0,0.9653854627416076
P156,Which month comes after [MASK]?,1,1.0039960216981896,1.0039960216981896
P156,Which month is next after [MASK]?,1,1.0477173827280915,1.0477173827280915
P156,Which month is next when the prior begins on Saturday?,1,0.0,0.9761169341023221
P156,Which month is subsequent to a month that begins on Saturday?,1,0.0,1.0196099454667449
P156,Which month succeeds [MASK]?,1,0.9998253074081331,0.9998253074081331
P156,Which month transpires after [MASK]?,1,1.0000469181623783,1.0000469181623783
P156,Which musical style followed [MASK]?,1,0.9173912633009508,1.0224659387999675
P156,Which number is immediately after [MASK]?,1,1.0768496615861958,1.0768496615861958
P156,Which number is subsequent to [MASK]?,1,0.9673366198470423,1.0784999950352934
P156,Which number succeeds [MASK]?,1,1.0493296229264553,1.0493296229264553
P156,Which organization is next in line after the [MASK]?,1,0.0,0.9439865153153622
P156,Which party came after the [MASK]?,1,1.3949036046620298,1.0264941859831787
P156,Which period of time was after the [MASK]?,1,0.9014639743520773,0.9724749840896866
P156,Which publication is the follow-up to [MASK]?,1,0.0,0.9641947093460758
P156,Which rank is higher than [MASK]?,1,0.0,0.9821576326280811
P156,Which season follows [MASK]?,1,1.0789400598909982,1.0789400598909982
P156,Which system succeeded the [MASK]?,1,0.0,0.8720044124336502
P156,Which was the next year after [MASK]?,1,1.082929732060394,1.082929732060394
P156,Which year came after [MASK]?,1,1.0813070131139428,1.0813070131139428
P156,Which year follows [MASK]?,1,1.11712833308509,1.11712833308509
P156,Which year is after [MASK]?,1,0.8950750188243021,0.8950750188243021
P156,Which year is next after [MASK]?,1,0.9386867224864524,0.9386867224864524
P156,Which year is sequentially after [MASK]?,1,1.14671632846324,1.14671632846324
P156,Which year succeeds [MASK]?,1,1.1073386652320285,1.1073386652320285
P156,Which year was succeeding [MASK]?,1,1.3239706412562888,0.9910011518456503
P156,Who follows [MASK] in the lineup?,1,1.0324690550846174,1.0324690550846174
P156,Who holds the title after [MASK]?,1,0.0,0.8791414216470631
P156,Who is elevated to after achieving [MASK]?,1,0.0,0.9516921027029186
P156,Who is the next in line after [MASK]?,1,0.0,1.0112509274517951
P156,Who is the next person to take up the role of [MASK]?,1,1.2949320589098865,1.0477858982821175
P156,Who is the next to step in after a [MASK]?,1,0.9818621815063813,0.9818621815063813
P156,Who or what follows a [MASK]?,1,0.9114880103915638,0.9114880103915638
P156,Who or what is the next thing after Everybody?,1,0.0,0.8949110795197269
P156,Who or what succeeds [MASK]?,1,0.0,0.903789346080911
P156,Who succeeded the [MASK]?,1,0.9000850302335973,0.9000850302335947
P156,[MASK] is followed by what number?,1,1.0876878549522384,1.0876878549522384
P159,What is the address of [MASK]?,69,0.6276354352247168,0.9412747428141193
P159,What is the headquarters of [MASK]?,64,0.6036195969019387,0.9267400390043455
P159,What is the location of [MASK]'s headquarters?,55,0.3790642938391951,1.0123117917407176
P159,What is the home of [MASK]?,47,0.7105075099063611,0.9823077230374587
P159,Where is [MASK] based?,43,0.6301401235755233,1.0277568724204746
P159,What is the location of [MASK]?,41,0.7485787462365759,1.0380665750727214
P159,Where is [MASK] situated?,40,0.6176180157184311,0.997413334290215
P159,What is the home base of [MASK]?,35,0.5558851472990292,1.0087098074310206
P159,In which city is [MASK] based?,31,0.5701568346899271,1.0137501570452885
P159,What is the address of the [MASK]?,26,0.5771180044256361,0.9497088866326345
P159,What is the primary location of [MASK]?,26,0.4715115723717419,1.0095154772424493
P159,What is the location of the [MASK]?,25,0.5219767520062727,1.028751526062642
P159,Where is [MASK] located?,25,0.6351620353912919,1.034699261584329
P159,Where is the [MASK] situated?,25,0.7560111401603828,0.9887651503052061
P159,Where is the headquarters of [MASK]?,25,0.7285934698803613,0.9878089790582534
P159,In what city is [MASK] based?,23,0.8049297290176187,1.0345738844008623
P159,Where is the home of [MASK]?,23,0.6049486597214869,1.0110579596032243
P159,Where is the main office of [MASK]?,23,0.7916438923317167,0.9785012871607092
P159,What city is the home of [MASK]?,22,1.4740398335143128,1.0082261501999696
P159,What is the base of operations for [MASK]?,22,0.5535044591003299,0.9839630480214151
P159,What is the home of the [MASK]?,21,0.6872100135222196,0.992011416636274
P159,Where is the [MASK] based?,20,0.614907727856771,1.0211264621332141
P159,What city is [MASK] based in?,19,1.414455020849967,1.0355413193457952
P159,What is the base of [MASK]?,19,0.6094435805328349,0.8852889750850643
P159,What is the domicile of [MASK]?,19,0.610192010570092,1.0085761649199807
P159,What city is the [MASK] based in?,18,0.7282784772077011,1.0269931653668836
P159,What is the headquarters of the [MASK]?,18,0.5418468996177253,0.9395626976030891
P159,Where is the main campus of [MASK]?,18,1.1635338087016012,0.9490280815367301
P159,In which city is [MASK] located?,17,0.8795846080821195,1.0225766096935969
P159,In what city is [MASK] located?,16,0.8711610504799148,1.0547207138964114
P159,In which city is the [MASK] based?,16,0.6219275975948222,1.0414946611235774
P159,What is the geographic location of [MASK]?,16,0.39388729538331424,0.9327657773219579
P159,What is the main location of [MASK]?,16,0.5964107531725157,0.9965195871288324
P159,What is the home city of [MASK]?,15,1.120246361472486,0.9916140698448426
P159,Where does [MASK] have its headquarters?,15,0.785550879953798,1.0067685253041068
P159,What city is home to [MASK]?,14,1.0751372915716826,1.0131351593128035
P159,What is the home city of the [MASK]?,14,1.0076042604381261,1.0346760094337057
P159,Where does [MASK] call home?,14,0.7346401608120249,1.0134906242566832
P159,What is the primary location of the [MASK]?,13,0.7017248072731856,1.0337500147615308
P159,Where does [MASK] have its main office?,13,0.5388613394516454,0.9888178529725066
P159,Where is the [MASK] located?,13,0.5686204240465507,1.018915503875444
P159,Where is the home base of [MASK]?,13,0.43092400191775904,1.0329585699328492
P159,In what city is [MASK] situated?,12,0.6153139971945986,1.0228598717240063
P159,In which city is [MASK] situated?,12,1.0107638679178639,1.0601504317958155
P159,What city is [MASK] located in?,12,0.35608132465640735,1.0315630591438805
P159,What is the origin of [MASK]?,12,0.355834323890542,0.8660108776373688
P159,Where does the [MASK] have its headquarters?,12,0.7232950059908392,0.9719515492786305
P159,Where is the base of operations for [MASK]?,12,0.1591448654863754,1.0382077870850464
P159,What city houses [MASK]?,11,1.5963437795093838,0.9652705366793477
P159,What city is the [MASK] located in?,11,0.7526274175925832,1.000298406570804
P159,Where is the main office of [MASK] located?,11,0.6367959876514827,1.023337433155213
P159,What is the primary residence of [MASK]?,10,0.56463720599647,0.9478933454907589
P159,In what city is the [MASK] based?,9,0.8396048215357753,1.08494488913532
P159,In what city is the [MASK] located?,9,0.9571888339413387,1.0273191445128658
P159,What is the address of [MASK]'s headquarters?,9,0.3816951547860781,0.9553830513992406
P159,What is the main headquarters of [MASK]?,9,0.6979523291327916,0.8780670176744998
P159,What is the residence of [MASK]?,9,0.38425988374428705,0.8879990205466375
P159,What city houses the [MASK]?,8,0.8631533054092618,0.9983301358651056
P159,What is the domicile of the [MASK]?,8,0.7078613316407054,1.056714463987991
P159,Where is the [MASK] headquartered?,8,0.6926538125476547,1.017853919410194
P159,Where is the main campus of [MASK] located?,8,0.9371564201846208,1.0283472720008495
P159,In what location is [MASK] based?,7,0.5264652842633127,1.0246378478855622
P159,What city is home to the [MASK]?,7,0.801917931143244,1.0263262979845225
P159,What is the location of [MASK]'s main office?,7,0.9105748026730519,0.9634425984299676
P159,What is the main city of [MASK]?,7,0.8641269302680742,0.9803146193205178
P159,Where does the [MASK] call home?,7,0.5656179698761842,1.0038383815139926
P159,Where is the [MASK] based out of?,7,0.6708401699860295,0.9997209260761896
